trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,shape_id
577920,98X,WEEKDAY,Martinez Amtrak,,1,981011,1,1,shp-98X-01
577921,98X,WEEKDAY,Martinez Amtrak,,1,981035,1,1,shp-98X-01
577922,98X,WEEKDAY,Martinez Amtrak,,1,981045,1,1,shp-98X-01
577923,98X,WEEKDAY,Martinez Amtrak,,1,981035,1,1,shp-98X-01
577924,98X,WEEKDAY,Martinez Amtrak,,1,981045,1,1,shp-98X-01
577925,98X,WEEKDAY,Martinez Amtrak,,1,981035,1,1,shp-98X-01
577926,98X,WEEKDAY,Martinez Amtrak,,1,981045,1,1,shp-98X-01
577927,99X,WEEKDAY,Martinez Amtrak,,0,991011,1,1,shp-99X-55
577928,99X,WEEKDAY,Martinez Amtrak,,0,991021,1,1,shp-99X-55
577929,99X,WEEKDAY,Martinez Amtrak,,0,991031,1,1,shp-99X-55
577930,99X,WEEKDAY,Martinez Amtrak,,0,991011,1,1,shp-99X-55
577931,99X,WEEKDAY,Martinez Amtrak via Bates Ave,,0,991021,1,1,shp-99X-54
577932,99X,WEEKDAY,Solano Way/Imhoff Rd via Bates Ave,,0,991031,1,1,shp-99X-53
577933,99X,WEEKDAY,Solano Way/Imhoff Rd via Bates Ave,,0,991045,1,1,shp-99X-53
577934,99X,WEEKDAY,Martinez Amtrak,,0,991045,1,1,shp-99X-55
577935,99X,WEEKDAY,Martinez Amtrak,,0,991065,1,1,shp-99X-55
577936,99X,WEEKDAY,Martinez Amtrak,,0,991055,1,1,shp-99X-55
577937,99X,WEEKDAY,Martinez Amtrak,,0,991045,1,1,shp-99X-55
577938,99X,WEEKDAY,Martinez Amtrak,,0,991065,1,1,shp-99X-55
577939,99X,WEEKDAY,N. Concord BART,,1,991011,1,1,shp-99X-02
577940,99X,WEEKDAY,N. Concord BART,,1,991021,1,1,shp-99X-02
577941,99X,WEEKDAY,N. Concord BART,,1,991011,1,1,shp-99X-02
577942,99X,WEEKDAY,N. Concord BART via Bates Ave,,1,991031,1,1,shp-99X-03
577943,99X,WEEKDAY,N. Concord BART,,1,991021,1,1,shp-99X-02
577944,99X,WEEKDAY,N. Concord BART via Bates Ave,,1,991045,1,1,shp-99X-03
577945,99X,WEEKDAY,N. Concord BART,,1,991055,1,1,shp-99X-02
577946,99X,WEEKDAY,N. Concord BART,,1,991065,1,1,shp-99X-02
577947,99X,WEEKDAY,N. Concord BART,,1,991045,1,1,shp-99X-02
577948,99X,WEEKDAY,N. Concord BART,,1,991045,1,1,shp-99X-02
577949,99X,WEEKDAY,N. Concord BART,,1,991065,1,1,shp-99X-02
577950,99X,WEEKDAY,N. Concord BART,,1,991055,1,1,shp-99X-04
577951,99X,WEEKDAY,N. Concord BART,,1,991031,1,1,shp-99X-02
